index,word0,word1,engine_id,quantity,price,timestamp
4643,0x82b8a333,0x072611ad,7,38,45.25,2193138483
4644,0x82b8a228,0x00433319,0,67,130.81,2193138216
4645,0x82b8a30c,0x061106d8,6,17,17.52,2193138444
4646,0x82b8a371,0x070511ad,7,5,45.25,2193138545
4647,0x82b8a2c5,0x0508202e,5,8,82.38,2193138373
4648,0x82b8a282,0x001532f9,0,21,130.49,2193138306
4649,0x82b8a258,0x01200f94,1,32,39.88,2193138264
4650,0x82b8a191,0x040e5c9a,4,14,237.06,2193138065
4651,0x82b8a332,0x052f202c,5,47,82.36,2193138482
4652,0x82b8a491,0x031124f1,3,17,94.57,2193138833
4653,0x82b8a2c1,0x01260f91,1,38,39.85,2193138369
4654,0x82b8a4d0,0x021f412c,2,31,166.84,2193138896
4655,0x82b8a30c,0x061606d8,6,22,17.52,2193138444
4656,0x82b8a282,0x000932f9,0,9,130.49,2193138306
4657,0x82b8a39b,0x0518202a,5,24,82.34,2193138587
4658,0x82b8a4fa,0x030524f1,3,5,94.57,2193138938
4659,0x82b8a498,0x072811a6,7,40,45.18,2193138840
4660,0x82b8a35d,0x011e0f8e,1,30,39.82,2193138525
4661,0x82b8a191,0x040a5c9a,4,10,237.06,2193138065
4662,0x82b8a30c,0x061e06d8,6,30,17.52,2193138444
4663,0x82b8a4d0,0x0207412c,2,7,166.84,2193138896
4664,0x82b8a282,0x001a32f9,0,26,130.49,2193138306
4665,0x82b8a39b,0x0504202a,5,4,82.34,2193138587
4666,0x82b8a35d,0x011a0f8e,1,26,39.82,2193138525
4667,0x82b8a498,0x070111a6,7,1,45.18,2193138840
4668,0x82b8a306,0x001832f2,0,24,130.42,2193138438
4669,0x82b8a514,0x02064117,2,6,166.63,2193138964
4670,0x82b8a191,0x042a5c9a,4,42,237.06,2193138065
4671,0x82b8a534,0x071311a6,7,19,45.18,2193138996
4672,0x82b8a592,0x031224ec,3,18,94.52,2193139090
4673,0x82b8a30c,0x061006d8,6,16,17.52,2193138444
4674,0x82b8a1f2,0x040f5c8d,4,15,236.93,2193138162
4675,0x82b8a39b,0x0515202a,5,21,82.34,2193138587
4676,0x82b8a306,0x000732f2,0,7,130.42,2193138438
4677,0x82b8a35d,0x012c0f8e,1,44,39.82,2193138525
4678,0x82b8a3cf,0x062c06d7,6,44,17.51,2193138639
4679,0x82b8a585,0x0210410c,2,16,166.52,2193139077
4680,0x82b8a43b,0x05212022,5,33,82.26,2193138747
4681,0x82b8a534,0x070a11a6,7,10,45.18,2193138996
4682,0x82b8a3c1,0x011f0f8b,1,31,39.79,2193138625
4683,0x82b8a462,0x060506d7,6,5,17.51,2193138786
4684,0x82b8a1f2,0x04255c8d,4,37,236.93,2193138162
4685,0x82b8a592,0x032524ec,3,37,94.52,2193139090
4686,0x82b8a306,0x000832f2,0,8,130.42,2193138438
4687,0x82b8a3de,0x000a32e0,0,10,130.24,2193138654
4688,0x82b8a585,0x0251410c,2,81,166.52,2193139077
4689,0x82b8a3c1,0x013c0f8b,1,60,39.79,2193138625
4690,0x82b8a43b,0x05412022,5,65,82.26,2193138747
4691,0x82b8a534,0x073711a6,7,55,45.18,2193138996
4692,0x82b8a1f2,0x040f5c8d,4,15,236.93,2193138162
4693,0x82b8a462,0x062606d7,6,38,17.51,2193138786
4694,0x82b8a5d6,0x032e24e8,3,46,94.48,2193139158
4695,0x82b8a5a2,0x070f11a3,7,15,45.15,2193139106
4696,0x82b8a277,0x04085c69,4,8,236.57,2193138295
4697,0x82b8a3de,0x001b32e0,0,27,130.24,2193138654
4698,0x82b8a585,0x0203410c,2,3,166.52,2193139077
4699,0x82b8a32f,0x04275c60,4,39,236.48,2193138479
4700,0x82b8a3c1,0x01020f8b,1,2,39.79,2193138625
4701,0x82b8a43b,0x05032022,5,3,82.26,2193138747
4702,0x82b8a462,0x060e06d7,6,14,17.51,2193138786
4703,0x82b8a5d6,0x030124e8,3,1,94.48,2193139158
4704,0x82b8a438,0x001332db,0,19,130.19,2193138744
4705,0x82b8a417,0x040e5c3d,4,14,236.13,2193138711
4706,0x82b8a61e,0x021f40f3,2,31,166.27,2193139230
4707,0x82b8a420,0x011b0f88,1,27,39.76,2193138720
4708,0x82b8a4d4,0x0512201e,5,18,82.22,2193138900
4709,0x82b8a5a2,0x072e11a3,7,46,45.15,2193139106
4710,0x82b8a647,0x030124e8,3,1,94.48,2193139271
4711,0x82b8a6e8,0x020e40d5,2,14,165.97,2193139432
4712,0x82b8a4e9,0x012d0f87,1,45,39.75,2193138921
4713,0x82b8a694,0x070d119d,7,13,45.09,2193139348
4714,0x82b8a462,0x060806d7,6,8,17.51,2193138786
4715,0x82b8a6b4,0x031824e3,3,24,94.43,2193139380
4716,0x82b8a4be,0x002d32d9,0,45,130.17,2193138878
4717,0x82b8a417,0x041b5c3d,4,27,236.13,2193138711
4718,0x82b8a5a5,0x010c0f7f,1,12,39.67,2193139109
4719,0x82b8a4d4,0x0509201e,5,9,82.22,2193138900
4720,0x82b8a521,0x060606d7,6,6,17.51,2193138977
4721,0x82b8a53d,0x001032d4,0,16,130.12,2193139005
4722,0x82b8a71e,0x034924e3,3,73,94.43,2193139486
4723,0x82b8a4f7,0x04095c20,4,9,235.84,2193138935
4724,0x82b8a609,0x01080f7e,1,8,39.66,2193139209
4725,0x82b81f60,0x061800c2,6,24,1.94,2193104736
4726,0x82b8a694,0x0724119d,7,36,45.09,2193139348
4727,0x82b8a53d,0x000732d4,0,7,130.12,2193139005
4728,0x82b81fae,0x060600c2,6,6,1.94,2193104814
4729,0x82b8a4d4,0x054a201e,5,74,82.22,2193138900
4730,0x82b8a72d,0x073e119c,7,62,45.08,2193139501
4731,0x82b8a6e8,0x023640d5,2,54,165.97,2193139432
4732,0x82b8a4f7,0x041d5c20,4,29,235.84,2193138935
4733,0x82b8a80e,0x030224d1,3,2,94.25,2193139726
4734,0x82b824a5,0x061300c1,6,19,1.93,2193106085
4735,0x82b8a591,0x050f2019,5,15,82.17,2193139089
4736,0x82b8a5bd,0x042a5c1b,4,42,235.79,2193139133
4737,0x82b8a53d,0x000632d4,0,6,130.12,2193139005
4738,0x82b8a609,0x010b0f7e,1,11,39.66,2193139209
4739,0x82b8a6e8,0x020440d5,2,4,165.97,2193139432
4740,0x82b8a72d,0x0725119c,7,37,45.08,2193139501
4741,0x82b8a591,0x052a2019,5,42,82.17,2193139089
4742,0x82b824a5,0x064400c1,6,68,1.93,2193106085
4743,0x82b8a881,0x030124c8,3,1,94.16,2193139841
4744,0x82b8a7c6,0x072b119a,7,43,45.06,2193139654
4745,0x82b8a7b4,0x022740d4,2,39,165.96,2193139636
4746,0x82b8a53d,0x000832d4,0,8,130.12,2193139005
4747,0x82b8a5bd,0x04175c1b,4,23,235.79,2193139133
4748,0x82b8a609,0x010c0f7e,1,12,39.66,2193139209
4749,0x82b8a5fe,0x05042016,5,4,82.14,2193139198
4750,0x82b82a69,0x062200c0,6,34,1.92,2193107561
4751,0x82b8a7f6,0x021d40d3,2,29,165.95,2193139702
4752,0x82b8a64f,0x04295c19,4,41,235.77,2193139279
4753,0x82b8a863,0x0211409f,2,17,165.43,2193139811
4754,0x82b8a881,0x032824c8,3,40,94.16,2193139841
4755,0x82b8a7c6,0x072d119a,7,45,45.06,2193139654
4756,0x82b8a53d,0x000d32d4,0,13,130.12,2193139005
4757,0x82b8a5fe,0x05042016,5,4,82.14,2193139198
4758,0x82b82a69,0x060b00c0,6,11,1.92,2193107561
4759,0x82b8a609,0x01030f7e,1,3,39.66,2193139209
4760,0x82b8a85f,0x07011199,7,1,45.05,2193139807
4761,0x82b8a58d,0x004e32cf,0,78,130.07,2193139085
4762,0x82b8a64f,0x04095c19,4,9,235.77,2193139279
4763,0x82b8a697,0x011c0f7e,1,28,39.66,2193139351
4764,0x82b82aad,0x061200c0,6,18,1.92,2193107629
4765,0x82b8a863,0x0214409f,2,20,165.43,2193139811
4766,0x82b8a881,0x032624c8,3,38,94.16,2193139841
4767,0x82b8a6f6,0x01130f7e,1,19,39.66,2193139446
4768,0x82b82b0f,0x061e00c0,6,30,1.92,2193107727
4769,0x82b8a5fe,0x051e2016,5,30,82.14,2193139198
4770,0x82b8a814,0x01010f7d,1,1,39.65,2193139732
4771,0x82b8a64f,0x04195c19,4,25,235.77,2193139279
4772,0x82b8a58d,0x000d32cf,0,13,130.07,2193139085
4773,0x82b8a85f,0x07461199,7,70,45.05,2193139807
4774,0x82b832b2,0x060d00bf,6,13,1.91,2193109682
4775,0x82b8a6b0,0x04125c18,4,18,235.76,2193139376
4776,0x82b8a8f8,0x070d1197,7,13,45.03,2193139960
4777,0x82b8a881,0x030324c8,3,3,94.16,2193139841
4778,0x82b8a615,0x000f32c2,0,15,129.94,2193139221
4779,0x82b8a863,0x021f409f,2,31,165.43,2193139811
4780,0x82b8a5fe,0x05132016,5,19,82.14,2193139198
4781,0x82b8a665,0x002b32bf,0,43,129.91,2193139301
4782,0x82b8a814,0x01300f7d,1,48,39.65,2193139732
4783,0x82b8a693,0x05142016,5,20,82.14,2193139347
4784,0x82b8aa00,0x061f06d5,6,31,17.49,2193140224
4785,0x82b8a6b0,0x04095c18,4,9,235.76,2193139376
4786,0x82b8a881,0x031324c8,3,19,94.16,2193139841
4787,0x82b8a954,0x020d4097,2,13,165.35,2193140052
4788,0x82b8a8f8,0x070b1197,7,11,45.03,2193139960
4789,0x82b8a78e,0x052d2011,5,45,82.09,2193139598
4790,0x82b8a665,0x003432bf,0,52,129.91,2193139301
4791,0x82b8a80f,0x04055bec,4,5,235.32,2193139727
4792,0x82b8a8f1,0x032524c1,3,37,94.09,2193139953
4793,0x82b8a991,0x071d1196,7,29,45.02,2193140113
4794,0x82b8a814,0x01150f7d,1,21,39.65,2193139732
4795,0x82b8a9c5,0x02194087,2,25,165.19,2193140165
4796,0x82b8a8a4,0x040d5bb9,4,13,234.81,2193139876
4797,0x82b8aa00,0x060606d5,6,6,17.49,2193140224
4798,0x82b8a6e5,0x002e32b8,0,46,129.84,2193139429
4799,0x82b8a84e,0x013c0f7d,1,60,39.65,2193139790
4800,0x82b8a78e,0x050f2011,5,15,82.09,2193139598
4801,0x82b8a785,0x000432b0,0,4,129.76,2193139589
4802,0x82b8a991,0x07201196,7,32,45.02,2193140113
4803,0x82b8a8f1,0x031f24c1,3,31,94.09,2193139953
4804,0x82b8a7f2,0x0542200a,5,66,82.02,2193139698
4805,0x82b8a8a4,0x042c5bb9,4,44,234.81,2193139876
4806,0x82b8a95f,0x030c24bb,3,12,94.03,2193140063
4807,0x82b8aa00,0x061706d5,6,23,17.49,2193140224
4808,0x82b8a84e,0x011c0f7d,1,28,39.65,2193139790
4809,0x82b8a889,0x05091fff,5,9,81.91,2193139849
4810,0x82b8a785,0x000132b0,0,1,129.76,2193139589
4811,0x82b8aac7,0x02074077,2,7,165.03,2193140423
4812,0x82b8a9c9,0x032024aa,3,32,93.86,2193140169
4813,0x82b8a910,0x01030f77,1,3,39.59,2193139984
4814,0x82b8a991,0x071e1196,7,30,45.02,2193140113
4815,0x82b8a805,0x001632ae,0,22,129.74,2193139717
4816,0x82b8aa2f,0x030d2493,3,13,93.63,2193140271
4817,0x82b8a8a4,0x04045bb9,4,4,234.81,2193139876
4818,0x82b8a9fa,0x01110f76,1,17,39.58,2193140218
4819,0x82b8aa00,0x061006d5,6,16,17.49,2193140224
4820,0x82b8aa2a,0x07231195,7,35,45.01,2193140266
4821,0x82b8a889,0x051f1fff,5,31,81.91,2193139849
4822,0x82b8a855,0x001532ad,0,21,129.73,2193139797
4823,0x82b8aa60,0x01030f75,1,3,39.57,2193140320
4824,0x82b8aac7,0x02084077,2,8,165.03,2193140423
4825,0x82b8aa73,0x061506d5,6,21,17.49,2193140339
4826,0x82b8ab1f,0x070c1190,7,12,44.96,2193140511
4827,0x82b8a8a4,0x04095bb9,4,9,234.81,2193139876
4828,0x82b8ab0b,0x021f4075,2,31,165.01,2193140491
4829,0x82b8aa2f,0x03482493,3,72,93.63,2193140271
4830,0x82b8aae4,0x062d06d4,6,45,17.48,2193140452
4831,0x82b8a889,0x051d1fff,5,29,81.91,2193139849
4832,0x82b8a855,0x001932ad,0,25,129.73,2193139797
4833,0x82b8a939,0x04195bb2,4,25,234.74,2193140025
4834,0x82b8ab79,0x02094075,2,9,165.01,2193140601
4835,0x82b8ab51,0x060f06d4,6,15,17.48,2193140561
4836,0x82b8ab1f,0x07261190,7,38,44.96,2193140511
4837,0x82b8aa60,0x01330f75,1,51,39.57,2193140320
4838,0x82b8a974,0x05171fe9,5,23,81.69,2193140084
4839,0x82b8aaf0,0x01140f75,1,20,39.57,2193140464
4840,0x82b8aa2f,0x03052493,3,5,93.63,2193140271
4841,0x82b8a855,0x001a32ad,0,26,129.73,2193139797
4842,0x82b8a939,0x04105bb2,4,16,234.74,2193140025
4843,0x82b8aabf,0x03272489,3,39,93.53,2193140415
4844,0x82b8ab79,0x02284075,2,40,165.01,2193140601
4845,0x82b8a974,0x05181fe9,5,24,81.69,2193140084
4846,0x82b8a8a5,0x0017329f,0,23,129.59,2193139877
4847,0x82b8ab1f,0x07171190,7,23,44.96,2193140511
4848,0x82b8ab51,0x060506d4,6,5,17.48,2193140561
4849,0x82b8aa27,0x04265b9b,4,38,234.51,2193140263
4850,0x82b8abaa,0x0303246b,3,3,93.23,2193140650
4851,0x82b8a907,0x001f3298,0,31,129.52,2193139975
4852,0x82b8a9d3,0x05031fe5,5,3,81.65,2193140179
4853,0x82b8ac44,0x062a06d3,6,42,17.47,2193140804
4854,0x82b8aaf0,0x01340f75,1,52,39.57,2193140464
4855,0x82b8abdf,0x010f0f72,1,15,39.54,2193140703
4856,0x82b8aa9e,0x05211fe1,5,33,81.61,2193140382
4857,0x82b8ab79,0x021b4075,2,27,165.01,2193140601
4858,0x82b8ab1f,0x070c1190,7,12,44.96,2193140511
4859,0x82b8aa27,0x040c5b9b,4,12,234.51,2193140263
4860,0x82b8a907,0x00123298,0,18,129.52,2193139975
4861,0x82b8abaa,0x031b246b,3,27,93.23,2193140650
4862,0x82b8aae3,0x041e5b8a,4,30,234.34,2193140451
4863,0x82b8a998,0x0015328e,0,21,129.42,2193140120
4864,0x82b8ac44,0x060706d3,6,7,17.47,2193140804
4865,0x82b8ab79,0x02094075,2,9,165.01,2193140601
4866,0x82b8abdf,0x013c0f72,1,60,39.54,2193140703
4867,0x82b8aa9e,0x05021fe1,5,2,81.61,2193140382
4868,0x82b8ab1f,0x07051190,7,5,44.96,2193140511
4869,0x82b8a998,0x0007328e,0,7,129.42,2193140120
4870,0x82b8abaa,0x030e246b,3,14,93.23,2193140650
4871,0x82b8aae3,0x04025b8a,4,2,234.34,2193140451
4872,0x82b8ad13,0x055d1fd4,5,93,81.48,2193141011
4873,0x82b8ac45,0x071f1188,7,31,44.88,2193140805
4874,0x82b8ac44,0x062606d3,6,38,17.47,2193140804
4875,0x82b8ac14,0x03402466,3,64,93.18,2193140756
4876,0x82b8ab0a,0x00183263,0,24,128.99,2193140490
4877,0x82b8ab79,0x020d4075,2,13,165.01,2193140601
4878,0x82b8acb3,0x070f1184,7,15,44.84,2193140915
4879,0x82b8ac78,0x010d0f71,1,13,39.53,2193140856
4880,0x82b8ace5,0x060406d2,6,4,17.46,2193140965
4881,0x82b8acd5,0x03152464,3,21,93.16,2193140949
4882,0x82b8ac3e,0x023a406c,2,58,164.92,2193140798
4883,0x82b8abc6,0x0019325d,0,25,128.93,2193140678
4884,0x82b8aae3,0x041b5b8a,4,27,234.34,2193140451
4885,0x82b8ad12,0x01190f71,1,25,39.53,2193141010
4886,0x82b8ad13,0x05071fd4,5,7,81.48,2193141011
4887,0x82b8ac24,0x00223253,0,34,128.83,2193140772
4888,0x82b8acb3,0x071a1184,7,26,44.84,2193140915
4889,0x82b8adb0,0x05081fd4,5,8,81.48,2193141168
4890,0x82b8ace5,0x064b06d2,6,75,17.46,2193140965
4891,0x82b8ac3e,0x0202406c,2,2,164.92,2193140798
4892,0x82b8acd5,0x03192464,3,25,93.16,2193140949
4893,0x82b8aae3,0x040c5b8a,4,12,234.34,2193140451
4894,0x82b8ad1d,0x07031184,7,3,44.84,2193141021
4895,0x82b8ad12,0x012a0f71,1,42,39.53,2193141010
4896,0x82b8ad56,0x061806cf,6,24,17.43,2193141078
4897,0x82b8ac24,0x00293253,0,41,128.83,2193140772
4898,0x82b8acac,0x020a4044,2,10,164.52,2193140908
4899,0x82b8ad3f,0x030c2457,3,12,93.03,2193141055
4900,0x82b8adde,0x0741117f,7,65,44.79,2193141214
4901,0x82b8ab49,0x04025b81,4,2,234.25,2193140553
4902,0x82b8adb0,0x052a1fd4,5,42,81.48,2193141168
4903,0x82b8ad16,0x022b4044,2,43,164.52,2193141014
4904,0x82b8ae01,0x031d2451,3,29,92.97,2193141249
4905,0x82b8abab,0x042d5b6b,4,45,234.03,2193140651
4906,0x82b8ad12,0x01080f71,1,8,39.53,2193141010
4907,0x82b8ac24,0x00123253,0,18,128.83,2193140772
4908,0x82b8ad7c,0x020e4041,2,14,164.49,2193141116
4909,0x82b8ad56,0x063206cf,6,50,17.43,2193141078
4910,0x82b8adde,0x0706117f,7,6,44.79,2193141214
4911,0x82b8acd7,0x00533242,0,83,128.66,2193140951
4912,0x82b8ad7f,0x01340f71,1,52,39.53,2193141119
4913,0x82b8adb0,0x05081fd4,5,8,81.48,2193141168
4914,0x82b8abab,0x04145b6b,4,20,234.03,2193140651
4915,0x82b8aec9,0x032e2450,3,46,92.96,2193141449
4916,0x82b8ae1b,0x010e0f6f,1,14,39.51,2193141275
4917,0x82b8ad56,0x060b06cf,6,11,17.43,2193141078
4918,0x82b8ac36,0x042d5b49,4,45,233.69,2193140790
4919,0x82b8ae4d,0x05181fcf,5,24,81.43,2193141325
4920,0x82b8ae09,0x021e4028,2,30,164.24,2193141257
4921,0x82b8acd7,0x00073242,0,7,128.66,2193140951
4922,0x82b8adde,0x0710117f,7,16,44.79,2193141214
4923,0x82b8ae2f,0x00113212,0,17,128.18,2193141295
4924,0x82b8aec9,0x03212450,3,33,92.96,2193141449
4925,0x82b8aea3,0x0724117f,7,36,44.79,2193141411
4926,0x82b8adef,0x062106ce,6,33,17.42,2193141231
4927,0x82b8ac36,0x04235b49,4,35,233.69,2193140790
4928,0x82b8af4a,0x011c0f6b,1,28,39.47,2193141578
4929,0x82b8ae4d,0x05101fcf,5,16,81.43,2193141325
4930,0x82b8ae8d,0x001b31fb,0,27,127.95,2193141389
4931,0x82b8ae09,0x02074028,2,7,164.24,2193141257
4932,0x82b8af11,0x0713117f,7,19,44.79,2193141521
4933,0x82b8af3c,0x032c244d,3,44,92.93,2193141564
4934,0x82b8acc1,0x04105b20,4,16,233.28,2193140929
4935,0x82b8ad4c,0x04075b07,4,7,233.03,2193141068
4936,0x82b8ae89,0x061906ce,6,25,17.42,2193141385
4937,0x82b8af4a,0x012c0f6b,1,44,39.47,2193141578
4938,0x82b8ae8d,0x000631fb,0,6,127.95,2193141389
4939,0x82b8ae4d,0x051a1fcf,5,26,81.43,2193141325
4940,0x82b8ae09,0x02124028,2,18,164.24,2193141257
4941,0x82b8af11,0x070a117f,7,10,44.79,2193141521
4942,0x82b8af16,0x005f31f7,0,95,127.91,2193141526
4943,0x82b8aebe,0x05071fc6,5,7,81.34,2193141438
4944,0x82b8aef4,0x02134027,2,19,164.23,2193141492
4945,0x82b8afd7,0x0715117a,7,21,44.74,2193141719
4946,0x82b8ad4c,0x041c5b07,4,28,233.03,2193141068
4947,0x82b8ae89,0x062306ce,6,35,17.42,2193141385
4948,0x82b8af4a,0x01160f6b,1,22,39.47,2193141578
4949,0x82b8afd9,0x030f2446,3,15,92.86,2193141721
4950,0x82b8af65,0x021a401f,2,26,164.15,2193141605
4951,0x82b8ada8,0x042d5af6,4,45,232.86,2193141160
4952,0x82b8af16,0x000431f7,0,4,127.91,2193141526
4953,0x82b8afac,0x063d06cb,6,61,17.39,2193141676
4954,0x82b8b01d,0x031b242e,3,27,92.62,2193141789
4955,0x82b8afba,0x011c0f66,1,28,39.42,2193141690
4956,0x82b8aebe,0x052a1fc6,5,42,81.34,2193141438
4957,0x82b8b04e,0x003f31f5,0,63,127.89,2193141838
4958,0x82b8afd7,0x072e117a,7,46,44.74,2193141719
4959,0x82b8ada8,0x042b5af6,4,43,232.86,2193141160
4960,0x82b8af65,0x023f401f,2,63,164.15,2193141605
4961,0x82b8b071,0x07051179,7,5,44.73,2193141873
4962,0x82b8b01d,0x031f242e,3,31,92.62,2193141789
4963,0x82b8ae0e,0x04385aeb,4,56,232.75,2193141262
4964,0x82b8afac,0x061306cb,6,19,17.39,2193141676
4965,0x82b8aebe,0x05251fc6,5,37,81.34,2193141438
4966,0x82b8afd2,0x02074003,2,7,163.87,2193141714
4967,0x82b8b04e,0x000731f5,0,7,127.89,2193141838
4968,0x82b818a7,0x030c04dc,3,12,12.44,2193103015
4969,0x82b8af5b,0x05301fba,5,48,81.22,2193141595
4970,0x82b8b01d,0x060606ca,6,6,17.38,2193141789
4971,0x82b8b0ed,0x01380f62,1,56,39.38,2193141997
4972,0x82b8b071,0x07291179,7,41,44.73,2193141873
4973,0x82b8afc8,0x050e1fb9,5,14,81.21,2193141704
4974,0x82b8ae0e,0x04165aeb,4,22,232.75,2193141262
4975,0x82b8b096,0x020f3fe9,2,15,163.61,2193141910
4976,0x82b8b10b,0x07321175,7,50,44.69,2193142027
4977,0x82b8b04e,0x001631f5,0,22,127.89,2193141838
4978,0x82b8aed5,0x04245acd,4,36,232.45,2193141461
4979,0x82b8b01d,0x061706ca,6,23,17.38,2193141789
4980,0x82b8b12f,0x02323fe9,2,50,163.61,2193142063
4981,0x82b8b0dc,0x004631ee,0,70,127.82,2193141980
4982,0x82b8af5a,0x04215abd,4,33,232.29,2193141594
4983,0x82b8afc8,0x05501fb9,5,80,81.21,2193141704
4984,0x82b8b0b9,0x062406c8,6,36,17.36,2193141945
4985,0x82b8b162,0x012c0f60,1,44,39.36,2193142114
4986,0x82b8b13e,0x000331e8,0,3,127.76,2193142078
4987,0x82b8b14d,0x0315242a,3,21,92.58,2193142093
4988,0x82b8b10b,0x07021175,7,2,44.69,2193142027
4989,0x82b8b191,0x0323241d,3,35,92.45,2193142161
4990,0x82b8b1cc,0x02033fe6,2,3,163.58,2193142220
4991,0x82b8af5a,0x043f5abd,4,63,232.29,2193141594
4992,0x82b8afc8,0x05031fb9,5,3,81.21,2193141704
4993,0x82b8b13e,0x000c31e8,0,12,127.76,2193142078
4994,0x82b818a7,0x031404dc,3,20,12.44,2193103015
4995,0x82b8b00e,0x04055aba,4,5,232.26,2193141774
4996,0x82b8b05d,0x05071fb6,5,7,81.18,2193141853
4997,0x82b8b1a5,0x070c1174,7,12,44.68,2193142181
4998,0x82b8b162,0x01010f60,1,1,39.36,2193142114
4999,0x82b8b157,0x066006c5,6,96,17.33,2193142103
5000,0x82b8b0c6,0x051f1fb4,5,31,81.16,2193141958
5001,0x82b8b1cc,0x02163fe6,2,22,163.58,2193142220
5002,0x82b8b213,0x070c1173,7,12,44.67,2193142291
5003,0x82b8b13e,0x003b31e8,0,59,127.76,2193142078
5004,0x82b8b185,0x05231fa8,5,35,81.04,2193142149
5005,0x82b8b00e,0x04365aba,4,54,232.26,2193141774
5006,0x82b8b157,0x060306c5,6,3,17.33,2193142103
5007,0x82b8b162,0x011b0f60,1,27,39.36,2193142114
5008,0x82b8b25a,0x0318241b,3,24,92.43,2193142362
5009,0x82b8b13e,0x000c31e8,0,12,127.76,2193142078
5010,0x82b8b1cc,0x020e3fe6,2,14,163.58,2193142220
5011,0x82b8b2b4,0x07591172,7,89,44.66,2193142452
5012,0x82b8b1f0,0x065206c5,6,82,17.33,2193142256
5013,0x82b8b1f7,0x002231ca,0,34,127.46,2193142263
5014,0x82b8b185,0x05171fa8,5,23,81.04,2193142149
5015,0x82b8b00e,0x04145aba,4,20,232.26,2193141774
5016,0x82b8b1ee,0x05251f9b,5,37,80.91,2193142254
5017,0x82b8b126,0x04235ab2,4,35,232.18,2193142054
5018,0x82b8b327,0x070a1171,7,10,44.65,2193142567
5019,0x82b8b25a,0x0335241b,3,53,92.43,2193142362
5020,0x82b8b162,0x01170f60,1,23,39.36,2193142114
5021,0x82b8b1cc,0x02313fe6,2,49,163.58,2193142220
5022,0x82b8b1f0,0x060806c5,6,8,17.33,2193142256
5023,0x82b8b1e9,0x04275aa2,4,39,232.02,2193142249
5024,0x82b8b1f7,0x000831ca,0,8,127.46,2193142263
5025,0x82b8b1f3,0x01260f5f,1,38,39.35,2193142259
5026,0x82b8b23f,0x02113fce,2,17,163.34,2193142335
5027,0x82b8b259,0x004631c1,0,70,127.37,2193142361
5028,0x82b8b327,0x07191171,7,25,44.65,2193142567
5029,0x82b8b27b,0x04065a9c,4,6,231.96,2193142395
5030,0x82b8b1ee,0x05411f9b,5,65,80.91,2193142254
5031,0x82b8b25a,0x0306241b,3,6,92.43,2193142362
5032,0x82b8b282,0x01050f5f,1,5,39.35,2193142402
5033,0x82b8b1f0,0x060506c5,6,5,17.33,2193142256
5034,0x82b8b36d,0x050c1f93,5,12,80.83,2193142637
5035,0x82b8b259,0x000a31c1,0,10,127.37,2193142361
5036,0x82b8b23f,0x02063fce,2,6,163.34,2193142335
5037,0x82b8b230,0x060706c5,6,7,17.33,2193142320
5038,0x82b8b27b,0x04375a9c,4,55,231.96,2193142395
5039,0x82b8b3c6,0x0728116a,7,40,44.58,2193142726
5040,0x82b8b25a,0x030b241b,3,11,92.43,2193142362
5041,0x82b8b2b0,0x023a3fc8,2,58,163.28,2193142448
5042,0x82b8b29d,0x062206c3,6,34,17.31,2193142429
5043,0x82b8b29e,0x032d2414,3,45,92.36,2193142430
5044,0x82b8b31d,0x02013fc4,2,1,163.24,2193142557
5045,0x82b8b259,0x001331c1,0,19,127.37,2193142361
5046,0x82b8b411,0x05091f8b,5,9,80.75,2193142801
5047,0x82b8b2b7,0x000c31bf,0,12,127.35,2193142455
5048,0x82b8b2e1,0x045d5a7a,4,93,231.62,2193142497
5049,0x82b8b3c6,0x0713116a,7,19,44.58,2193142726
5050,0x82b8b282,0x01090f5f,1,9,39.35,2193142402
5051,0x82b8b29d,0x063006c3,6,48,17.31,2193142429
5052,0x82b8b3c9,0x04035a70,4,3,231.52,2193142729
5053,0x82b8b29e,0x03052414,3,5,92.36,2193142430
5054,0x82b8b30c,0x010f0f5e,1,15,39.34,2193142540
5055,0x82b8b3b5,0x02293fc2,2,41,163.22,2193142709
5056,0x82b8b332,0x060306c3,6,3,17.31,2193142578
5057,0x82b8b2b7,0x001931bf,0,25,127.35,2193142455
5058,0x82b8b30f,0x03122405,3,18,92.21,2193142543
5059,0x82b8b3c6,0x0704116a,7,4,44.58,2193142726
5060,0x82b832b2,0x060e00bf,6,14,1.91,2193109682
5061,0x82b8b3c9,0x042d5a70,4,45,231.52,2193142729
5062,0x82b8b439,0x07121169,7,18,44.57,2193142841
5063,0x82b8b479,0x025b3fc1,2,91,163.21,2193142905
5064,0x82b8b30c,0x01090f5e,1,9,39.34,2193142540
5065,0x82b8b2b7,0x002931bf,0,41,127.35,2193142455
5066,0x82b8b30f,0x03092405,3,9,92.21,2193142543
5067,0x82b8b33d,0x000a31ad,0,10,127.17,2193142589
5068,0x82b8b524,0x062806c1,6,40,17.29,2193143076
5069,0x82b8b3ed,0x01590f5e,1,89,39.34,2193142765
5070,0x82b8b3c9,0x04145a70,4,20,231.52,2193142729
5071,0x82b8b4c3,0x050a1f84,5,10,80.68,2193142979
5072,0x82b8b439,0x07271169,7,39,44.57,2193142841
5073,0x82b8b479,0x02023fc1,2,2,163.21,2193142905
5074,0x82b8b30f,0x032a2405,3,42,92.21,2193142543
